ell,D_ell,model,sigma_eff,z_whitened
1041,1084.76609,1125.8678329591473,96.76331348932179,-0.4247657658362743
1042,991.236613,1128.396827907889,90.98718992622074,-1.5074673151144553
1043,1001.2733,1130.985071327536,91.64692660437744,-1.415342293882667
1044,1134.76802,1133.6301524739729,100.05693755807391,0.011372200207173697
1045,1017.10661,1136.3296492678305,92.71297330535266,-1.2859369624051016
1046,1078.14251,1139.0811294271987,96.55985546370576,-0.6310968376511702
1047,1068.13914,1141.8821515985503,95.97928426448146,-0.7683221662222791
1048,1025.22663,1144.7302664852104,93.35909487232391,-1.280042792281153
1049,1173.36282,1147.6230179728705,102.74896949178115,0.2505115346114349
1050,1072.26636,1150.5579442524422,96.38441849374104,-0.8122846563371257
1051,1074.93779,1153.5325789380863,96.60246163072365,-0.8135899190491219
1052,1123.81429,1156.5444521819602,99.73231801419414,-0.3281801008305245
1053,1110.39398,1159.5910917837007,98.93450802098954,-0.4972694843063571
1054,1170.49933,1162.6700242948236,102.80817114793169,0.07615450812670134
1055,1049.02911,1165.7787761174932,95.20222865478887,-1.2263333302924782
1056,1110.93708,1168.9148745973755,99.12748443709381,-0.5848811248122434
1057,1064.8098,1172.0758491095878,96.29372245105812,-1.1139464378283481
1058,1185.48629,1175.2592321381583,103.97529608980852,0.09836045913260183
1059,1255.89043,1178.4625603474751,108.57573985488206,0.7131231134691024
1060,1177.58282,1181.683375646672,103.57548985282082,-0.039590019342401285
1061,1087.42018,1184.91922624473,97.93023196279613,-0.995597011163723
1062,1082.22795,1188.167667698112,97.66381454286984,-1.084738684373314
1063,1070.4242,1191.426263948411,96.98769279001772,-1.2476022520752745
1064,1002.62939,1194.6925883506788,92.88405823598232,-2.067773544763955
1065,1154.46862,1197.9642246924475,102.37797773740999,-0.4248531339817004
1066,1157.05873,1201.238768201529,102.59824082611965,-0.43061204408371834
1067,1160.27372,1204.5138265444652,102.85817959944157,-0.4301078117146215
1068,1141.99638,1207.7870208121583,101.7576386373894,-0.646542526862297
1069,1184.07686,1211.0559864963689,104.48315097847919,-0.2582150925169357
1070,1129.30909,1214.3183744522494,101.07210478013239,-0.8410756324623365
1071,1120.77403,1217.5718518506137,100.59352270689926,-0.9622669456825249
1072,1060.59009,1220.8141031165792,96.91275310338213,-1.6532809974520026
1073,1152.06721,1224.0428308559794,102.67462884192712,-0.701006876458153
1074,1205.92908,1227.2557567685196,106.15042369524159,-0.2009099542527359
1075,1164.70655,1230.4506225475748,103.58374558782754,-0.6346948758657407
1076,1228.73269,1233.6251907663782,107.71675489080097,-0.045420053466500736
1077,1143.11913,1236.7772457497085,102.33240251245793,-0.9152342117474136
1078,1091.31094,1239.904594432255,99.15605856990055,-1.4985837131424808
1079,1231.06567,1243.0050672007274,108.02164478078593,-0.11052782268735727
1080,1114.58553,1246.076518723175,100.71142001353738,-1.305621435041828
1081,1127.1412,1249.1168287609503,101.5479869910242,-1.2011624491555075
1082,1229.46054,1252.1239029670705,108.06983988967325,-0.20971034092589716
1083,1249.80673,1255.09567366771,109.42332816761468,-0.04833469933950709
1084,1280.367,1258.0301006284753,111.4401459953691,0.2004385329184048
1085,1205.75815,1260.9251718039375,106.7047248403334,-0.5170063639308028
1086,1250.65647,1263.7789040710989,109.61969534841926,-0.11970872596744705
1087,1311.8606,1266.5893439464317,113.6165798310751,0.39845642353323374
1088,1049.68835,1269.3545682855022,97.13894322232832,-2.2613610051608
1089,1248.90202,1272.072684965956,109.642240078611,-0.21132972975874129
1090,1273.06273,1274.7418335532823,111.23704882003504,-0.01509482291281131
1091,1187.59021,1277.3601859492628,105.82988159596711,-0.8482479106608358
1092,1251.496,1279.9259470219704,109.9356954169195,-0.2586052411289411
1093,1282.96499,1282.4373552194977,111.99733967294728,0.004711136729167226
1094,1145.09457,1284.8926831641352,103.29129025932224,-1.353435636375141
1095,1252.19603,1287.290238229681,110.09905406112706,-0.31875122387697097
1096,1099.59128,1289.6283631002013,100.55478702018449,-1.8898859888396449
1097,1203.24746,1291.905436309825,107.06056958649003,-0.8281104486204113
1098,1262.17468,1294.1198727646945,110.84638684064488,-0.2881933608771524
1099,1118.36169,1296.2701242465146,101.82675397529361,-1.7471678836947
1100,1289.74023,1298.354679896598,112.68247950708056,-0.07644888481582168
1101,1274.20578,1300.3720666813333,111.71505569311115,-0.23422345823479576
1102,1165.14373,1302.3208498395434,104.83539626767032,-1.3085000364695216
1103,1283.46486,1304.1996333097559,112.36792064254844,-0.18452573644852652
1104,1222.33074,1306.0070601387092,108.49411811751501,-0.7712521341302153
1105,1223.05357,1307.7418128714164,108.56675510136,-0.7800568672458693
1106,1076.28634,1309.4026139209257,99.4686107665873,-2.34361646477556
1107,1264.10531,1310.9882259197434,111.22864783510215,-0.42150036732666196
1108,1200.04954,1312.4974520515407,107.18611889824307,-1.0490902479479913
1109,1181.36066,1313.9291363634245,106.03362233698489,-1.250249434487009
1110,1299.10067,1315.2821640593936,113.53499665828843,-0.1425242835748326
1111,1192.3846,1316.5554617739656,106.76416746643334,-1.163038730321246
1112,1209.50608,1317.7479978263377,107.8589853804878,-1.0035503063977376
1113,1287.96038,1318.8587824556494,112.86730663673957,-0.2737586585200891
1114,1163.7161,1319.8868680367045,105.01712738229321,-1.4870980756138656
1115,1121.25923,1320.831349276038,102.39897844205677,-1.9489659204849152
1116,1286.09705,1321.6913633890283,112.78293752620303,-0.315600162309645
1117,1295.99057,1322.4660902575897,113.42684478950729,-0.23341494076399572
1118,1271.62009,1323.1547525685687,111.8717249114197,-0.4606585141095669
1119,1227.47772,1323.7566159332905,109.068818453233,-0.8827352977567396
1120,1216.87838,1324.2709889871703,108.40285576593524,-0.9906806257858523
1121,1217.61631,1324.6972234709515,108.45200997267789,-0.9873575740821039
1122,1303.83473,1325.034714292802,113.9512562479239,-0.18604432272933497
1123,1259.06662,1325.282899571416,111.08256306174702,-0.5960996734888857
1124,1194.0636,1325.4412606597366,106.96662570728975,-1.2282116949191872
1125,1242.67771,1325.5093221513023,110.03332124439466,-0.7527866214937321
1126,1242.99961,1325.4866518660333,110.04822432824011,-0.7495535922506089
1127,1320.68994,1325.3728608195074,115.01903835715932,-0.04071431031240193
1128,1282.57667,1325.1676031716975,112.55815027889209,-0.378390485861463
1129,1223.4878,1324.870576159572,108.78519655679645,-0.9319537893801593
1130,1228.80676,1324.4815200093224,109.11041269209997,-0.8768618654143324
1131,1213.82986,1324.0002178328152,108.14994244711808,-1.0186816131380283
1132,1218.70537,1323.4264955038602,108.44288698745112,-0.9656799852255734
1133,1240.3151,1322.7602215183967,109.79582790382891,-0.7508948481231099
1134,1182.66943,1322.0013068364647,106.13874622004573,-1.3127333966014951
1135,1159.45802,1321.14970470669,104.66721753263187,-1.5448168826717854
1136,1303.41311,1320.2054104733365,113.77510633216176,-0.14759204376669313
1137,1216.28743,1319.1684613668808,108.18870723229345,-0.9509405741024658
1138,1202.03647,1318.0389362769868,107.26339785540166,-1.0814729777007992
1139,1125.0808,1316.8169555090249,102.43140120981543,-1.871849386461892
1140,1249.89891,1315.5026805242376,110.24248337818543,-0.5950861094010809
1141,1178.92901,1314.0963136631792,105.72209877863773,-1.2785151375607304
1142,1244.37574,1312.598097853325,109.82830564124761,-0.6211728156507516
1143,1280.86532,1311.0083163003046,112.13018254048077,-0.26882143252930496
1144,1105.3781,1309.3272921642028,101.04416741834041,-2.018416276516168
1145,1301.94001,1307.5553882196505,113.41728130485599,-0.0495107813822197
1146,1272.40612,1305.6930065006702,111.47790681983722,-0.29859626405136974
1147,1230.97086,1303.7405879309947,108.7889165152459,-0.6689075529196644
1148,1325.28147,1301.698611939001,114.81272818120958,0.2054028193091791
1149,1128.73747,1299.5675960585809,102.27120244719879,-1.6703639144829463
1150,1132.87077,1297.348095514905,102.47993861752117,-1.6049709604996198
1151,1238.09155,1295.0407027974443,109.06529882214224,-0.5221564825152477
1152,1181.14325,1292.6460472176364,105.40280320478703,-1.057873166816992
1153,1240.905,1290.164794453826,109.1474517120062,-0.45131419635706915
1154,1141.33594,1287.5976460830311,102.80027149208628,-1.4227754845403364
1155,1306.72469,1284.9453390989975,113.2872466035198,0.19224892080946618
1156,1251.96197,1282.2086454182895,109.70034321821622,-0.27572088227766683
1157,1266.89485,1279.3883713730258,110.60643407271417,-0.11295474334533316
1158,1208.30748,1276.4853571923275,106.79800415408818,-0.6383815665128018
1159,1184.0515,1273.5004764707596,105.19907454095241,-0.8502829217945111
1160,1139.5044,1270.4346356262745,102.33171234921548,-1.2794688236962568
1161,1259.87447,1267.2887733454265,109.92378609885003,-0.06744949031103402
1162,1218.51783,1264.0638600193618,107.20679028213887,-0.42484277254730873
1163,1124.0155,1260.7608971667764,101.16517822424129,-1.3517042085733153
1164,1195.09067,1257.3809168484304,105.58238610660399,-0.5899681674700682
1165,1138.13313,1253.9249810699396,101.91134167512975,-1.1362018119539414
1166,1171.36614,1250.3941811759403,103.9384579366516,-0.7603349399709797
1167,1165.27307,1246.7896372334997,103.48154478509238,-0.7877401463496806
1168,1174.92405,1243.1124974069644,104.02182911661855,-0.655520557425677
1169,1109.55263,1239.3639373240921,99.82654105964205,-1.3003686789722142
1170,1143.75263,1235.5451594324863,101.89903671015449,-0.9008184218029908
1171,1121.01964,1231.6573923486735,100.39019152448427,-1.102077311225071
1172,1088.25738,1227.7018901987303,98.2609428827943,-1.4191244873872195
1173,1172.60082,1223.6799319515103,103.49779494699789,-0.4935285044253188
1174,1239.84229,1219.592820743706,107.74048161376608,0.1879467118857469
1175,1125.24148,1215.441883198977,100.3343070995255,-0.8989986157925398
1176,1095.6122,1211.2284687389322,98.38808402214534,-1.1751043826903782
1177,1113.97268,1206.95394888964,99.4566124511679,-0.9348927798570734
1178,1136.94076,1202.6197165796293,100.82385647682482,-0.6514227770560056
1179,1199.2128,1198.2271854341195,104.72165941241383,0.009411754659071611
1180,1154.44254,1193.7777890629618,101.76742991653359,-0.38652100279257634
1181,1109.80488,1189.2729803430855,98.84656396988251,-0.8039540996821967
1182,1221.08689,1184.7142306970725,105.88725857472166,0.34350364522149185
1183,1089.9737,1180.103029366405,97.41643867241945,-0.9251963076733011
1184,1141.34835,1175.440882680974,100.58296477336424,-0.3389493713750842
1185,1092.81946,1170.7293133250391,97.41196843640456,-0.7997975461906682
1186,1120.24657,1165.9698595986463,99.05777103880804,-0.4615820557958362
1187,1144.00192,1161.1640746774767,100.48291517811961,-0.1707967433772651
1188,1166.43246,1156.3135258682066,101.83340571886025,0.09936753131609415
1189,1055.20332,1151.4197938623786,94.66611029777992,-1.016377176158625
1190,1109.35869,1146.4844719879834,97.99283311202467,-0.3788622168474449
1191,1163.36048,1141.5091654589883,101.3628380143756,0.21557520457263407
1192,1024.26976,1136.4954906230093,92.43537228713417,-1.2140994063874164
1193,1108.4168,1131.4450742083663,97.64780956026625,-0.23582991069711398
1194,1037.62442,1126.3595525700791,93.06902293660873,-0.9534335890741906
1195,1116.18654,1121.2405709348836,97.95343074397752,-0.0515962625963915
1196,1094.72433,1116.0897826469538,96.49923813239197,-0.22140540236847808
1197,1076.01924,1110.9088484121164,95.20942246620412,-0.3664512136338278
1198,1074.30196,1105.6994355441782,95.81484883523429,-0.3276890369901861
1199,996.357041,1100.4632172107777,90.8385992560569,-1.1460565999847927
1200,1002.42098,1095.2018716808661,91.13909342243721,-1.018014204407532
1201,997.710826,1089.9170815731945,90.73183187159023,-1.0162503464461183
1202,956.706946,1084.610533106343,88.0935022613809,-1.4519071648081614
1203,953.154278,1079.2839153513826,87.75681160274412,-1.4372632169266115
1204,1079.00281,1073.9389194857683,95.49261019447744,0.05302913496571773
1205,992.44258,1068.5772380507635,89.94043255223227,-0.8465009105504229
1206,1008.33225,1063.2005642110335,90.8139967642685,-0.604183453718687
1207,992.857441,1057.8105910177992,89.73358367434454,-0.7238443775245071
1208,954.276019,1052.4090106751364,87.22808739289779,-1.1250159737324068
1209,948.965964,1046.9975138103598,86.78214333051471,-1.1296281244979294
1210,1046.02109,1041.5777887482009,92.73403344733374,0.04791446124601665
1211,911.729332,1036.1515207893378,84.26231517488159,-1.476605390335012
1212,1041.99296,1030.7203914938482,92.25608015178307,0.1221878112272472
1213,978.822959,1025.2860779688506,88.16292779123688,-0.5270142466102277
1214,883.877755,1019.8502521624109,82.20445951168523,-1.6540768952210272
1215,1026.37245,1014.4145801612974,90.93119917891052,0.1315045874977972
1216,1037.16016,1008.9807214966785,91.50730885907197,0.3079474072035037
1217,976.691163,1003.550328453386,87.57058040539168,-0.3067144848081002
1218,942.704954,998.1250453872101,85.3334560458925,-0.6494532620055259
1219,1107.50644,992.7065080481116,95.72155562327072,1.1993111813153579
1220,914.740091,987.2963429098685,83.36819085741186,-0.8703109802870078
1221,930.047371,981.8961665074687,84.199887264146,-0.6157822438029197
1222,930.30698,976.5075847808603,84.1011457949603,-0.5493457234637207
1223,950.595962,971.1321924272795,85.25531787985027,-0.24087917256048577
1224,955.085603,965.7715722606122,85.42574874715578,-0.1250907298716298
1225,946.286151,960.4272945788528,84.76181507312654,-0.16683389291100892
1226,931.963741,955.1009165399748,83.752742431678,-0.276255736447665
1227,935.65131,949.7939815459994,83.87314724375146,-0.16861977892516763
1228,886.212277,944.5080186363715,80.68251394222563,-0.7225325388115125
1229,828.606177,939.2445418894747,77.04408295607602,-1.4360397404243397
1230,966.899,934.0050498334404,85.52469677183004,0.3846134673159601
1231,872.721582,928.7910248668196,79.51153552826882,-0.7051736895067907
1232,908.214688,923.6039326882818,81.60868996488766,-0.18857360282223687
1233,885.707066,918.4452217359665,80.09603985994451,-0.4087362595355797
1234,900.751363,913.3163226371657,80.92755091606517,-0.15526182980870934
1235,891.009474,908.2186476680891,80.21219072583597,-0.21454561348299142
1236,880.157728,903.1535902233368,79.42915500098039,-0.2895141239139825
1237,894.942076,898.122524296721,80.24916527847373,-0.03963216671082488
1238,849.857126,893.1268039722507,77.33670563852252,-0.5594972996974609
1239,876.010916,888.1677629259361,78.8580765477376,-0.15416108860551397
1240,963.325503,883.2467139388576,84.29661637722744,0.949964452935925
1241,889.492457,878.3649484212209,79.50207625815449,0.13996500597854133
1242,919.197329,873.523735947562,81.28444825574671,0.5618982970608878
1243,903.613366,868.7243238039841,80.19951399311039,0.435028100033288
1244,821.55799,863.9679365462059,74.96996649647201,-0.5656924836454563
1245,864.862184,859.2557755703044,77.56488742823795,0.0722802367873287
